,customer_id_nys,sum_samt_0,sum_samt_1,rat_samt,flg_sts
3557,CS019304000003,3151,1897,0.6020311012377023,0
2295,CS011515000166,1296,780,0.6018518518518519,0
2640,CS013515000153,1249,751,0.6012810248198559,0
1873,CS009415000112,1681,1010,0.6008328375966686,0
5357,CS029515000120,2737,1644,0.6006576543660943,0
6126,CS034414000113,1526,916,0.6002621231979031,0
6595,CS038215000032,1358,814,0.5994108983799705,0
6092,CS034315000050,556,333,0.5989208633093526,0
2573,CS013415000090,1442,863,0.5984743411927878,0
2752,CS014415000200,1334,798,0.5982008995502249,0
2395,CS012415000047,623,372,0.5971107544141252,0
1701,CS008415000263,3745,2229,0.5951935914552737,0
6771,CS039215000003,1637,972,0.5937690897984117,0
6831,CS039414000051,1388,824,0.5936599423631124,0
4225,CS023415000047,3005,1782,0.5930116472545757,0
2959,CS015515000059,3203,1898,0.5925694661255073,0
1885,CS009415000226,969,574,0.5923632610939112,0
5205,CS029214000010,2305,1365,0.5921908893709328,0
5441,CS030415000024,4123,2438,0.5913170021828765,0
4310,CS023515000167,5684,3360,0.5911330049261084,0
3369,CS017815000001,1220,721,0.590983606557377,0
491,CS002515000032,4694,2774,0.5909671921602045,0
2296,CS011515000168,824,486,0.5898058252427184,0
3745,CS020214000022,2626,1541,0.5868240670220868,0
2562,CS013415000028,1546,905,0.5853816300129366,0
5672,CS031513000147,1448,845,0.5835635359116023,0
6486,CS037415000093,749,436,0.582109479305741,0
5906,CS032815000017,1708,994,0.5819672131147541,0
5898,CS032615000087,715,416,0.5818181818181818,0
6185,CS034515000045,436,253,0.5802752293577982,0
2025,CS010414000062,2468,1432,0.580226904376013,0
3210,CS017314000048,950,551,0.58,0
2284,CS011515000057,3653,2118,0.5797974267725158,0
1807,CS009314000042,428,248,0.5794392523364486,0
4540,CS025411000019,632,366,0.5791139240506329,0
82,CS001414000098,446,258,0.57847533632287,0
5514,CS030515000006,1887,1091,0.5781664016958135,0
2887,CS015414000131,819,473,0.5775335775335775,0
2729,CS014414000082,3676,2119,0.5764417845484222,0
5743,CS032215000052,1262,727,0.5760697305863708,0
5952,CS033414000069,1570,904,0.575796178343949,0
1462,CS006815000011,939,540,0.5750798722044729,0
5257,CS029414000083,1043,599,0.5743048897411314,0
3941,CS021414000076,568,326,0.573943661971831,0
6189,CS034515000091,847,486,0.5737898465171193,0
5993,CS033512000024,1051,603,0.5737392959086585,0
5450,CS030415000056,3426,1964,0.5732632807939287,0
3420,CS018414000086,3017,1728,0.5727543917799138,0
4985,CS027514000096,1530,876,0.5725490196078431,0
4785,CS026512000136,1575,900,0.5714285714285714,0
5153,CS028515000093,2640,1506,0.5704545454545454,0
4241,CS023415000208,1238,706,0.5702746365105008,0
2734,CS014414000120,3468,1977,0.5700692041522492,0
2035,CS010415000057,4584,2613,0.5700261780104712,0
2798,CS014514000038,2805,1594,0.568270944741533,0
2095,CS010514000041,4862,2761,0.5678733031674208,0
6719,CS038515000114,1760,998,0.5670454545454545,0
6085,CS034314000042,316,179,0.5664556962025317,0
3412,CS018414000049,2213,1253,0.5661997288748305,0
1583,CS007615000063,5784,3273,0.5658713692946058,0
5202,CS029212000033,2302,1302,0.5655951346655083,0
4031,CS021613000103,633,358,0.5655608214849921,0
6197,CS034515000156,580,328,0.5655172413793104,0
1486,CS007414000058,1468,830,0.5653950953678474,0
5330,CS029513000216,506,286,0.5652173913043478,0
6316,CS035415000229,2182,1233,0.5650779101741522,0
572,CS003214000054,1348,761,0.564540059347181,0
1858,CS009414000123,1610,907,0.5633540372670808,0
2207,CS011415000092,2783,1566,0.562702120014373,0
2509,CS013214000003,1898,1068,0.5626975763962065,0
1570,CS007613000096,583,328,0.5626072041166381,0
1546,CS007515000228,3516,1978,0.5625711035267349,0
5092,CS028415000100,4446,2498,0.5618533513270355,0
4244,CS023415000240,4880,2737,0.5608606557377049,0
6356,CS035514000057,535,300,0.5607476635514018,0
4305,CS023515000135,3327,1865,0.5605650736399158,0
3999,CS021515000108,4874,2731,0.5603200656544932,0
4939,CS027415000118,1257,704,0.5600636435958631,0
1197,CS005414000110,1206,675,0.5597014925373134,0
1002,CS004415000499,336,188,0.5595238095238095,0
5475,CS030415000264,3582,2001,0.5586264656616415,0
6509,CS037415000254,1738,969,0.5575373993095513,0
6777,CS039304000005,2986,1664,0.5572672471533825,0
5624,CS031415000075,5468,3047,0.5572421360643746,0
5972,CS033415000196,1385,771,0.5566787003610109,0
2196,CS011415000001,714,396,0.5546218487394958,0
3422,CS018414000116,298,165,0.5536912751677853,0
210,CS001515000077,458,253,0.5524017467248908,0
6498,CS037415000165,2553,1407,0.5511163337250293,0
202,CS001515000019,415,228,0.5493975903614458,0
5091,CS028415000086,5926,3252,0.5487681403982451,0
1451,CS006615000045,343,188,0.5481049562682215,0
5214,CS029305000010,4400,2405,0.5465909090909091,0
6351,CS035514000009,646,353,0.5464396284829721,0
909,CS004414000047,708,386,0.5451977401129944,0
679,CS003415000271,1653,900,0.5444646098003629,0
5270,CS029415000051,2898,1576,0.5438233264320221,0
2097,CS010514000061,1188,646,0.5437710437710438,0
5002,CS027515000220,2259,1227,0.5431606905710491,0
2200,CS011415000025,3210,1742,0.5426791277258567,0
6039,CS033515000095,1597,866,0.5422667501565435,0
1064,CS004515000123,443,240,0.5417607223476298,0
4006,CS021515000170,3917,2120,0.5412305335716109,0
4555,CS025414000015,2349,1271,0.5410813111962537,0
2107,CS010515000067,1754,949,0.5410490307867731,0
124,CS001415000313,366,198,0.5409836065573771,0
2430,CS012512000085,455,246,0.5406593406593406,0
5172,CS028604000008,1606,868,0.5404732254047323,0
5613,CS031414000049,2078,1122,0.5399422521655438,0
6286,CS035414000040,3295,1778,0.5396054628224582,0
6672,CS038415000183,2994,1615,0.5394121576486306,0
5472,CS030415000228,345,186,0.5391304347826087,0
7001,CS040415000233,3616,1949,0.5389933628318584,0
6966,CS040414000016,2850,1536,0.5389473684210526,0
4223,CS023415000035,2756,1484,0.5384615384615384,0
100,CS001415000074,1174,632,0.5383304940374787,0
348,CS002413000143,446,240,0.5381165919282511,0
3991,CS021515000011,2805,1507,0.5372549019607843,0
3942,CS021414000078,725,389,0.5365517241379311,0
4815,CS026514000053,2140,1148,0.5364485981308411,0
1364,CS006415000107,2539,1361,0.5360378101614809,0
1429,CS006515000100,872,467,0.5355504587155964,0
3192,CS017215000021,762,408,0.5354330708661418,0
5269,CS029415000050,3140,1680,0.535031847133758,0
4625,CS025512000138,2320,1240,0.5344827586206896,0
4589,CS025415000149,5316,2836,0.5334838224228743,0
2968,CS015515000155,690,368,0.5333333333333333,0
1391,CS006513000061,1808,960,0.5309734513274337,0
2575,CS013415000103,916,486,0.5305676855895196,0
6053,CS033515000210,2412,1278,0.5298507462686567,0
3411,CS018414000044,1915,1014,0.5295039164490861,0
6984,CS040415000097,1334,706,0.5292353823088456,0
2632,CS013514000083,620,328,0.5290322580645161,0
5830,CS032415000195,3166,1672,0.5281111813013266,0
378,CS002414000214,688,363,0.5276162790697675,0
3071,CS016415000070,2140,1128,0.5271028037383177,0
168,CS001513000025,2110,1112,0.5270142180094787,0
3271,CS017415000105,1222,643,0.5261865793780688,0
2915,CS015415000222,4578,2408,0.5259938837920489,0
2638,CS013515000140,3369,1772,0.5259720985455625,0
2748,CS014415000113,2228,1171,0.5255834829443446,0
5446,CS030415000034,9512,4995,0.5251261564339781,0
4052,CS021803000002,743,390,0.5248990578734859,0
3556,CS019215000062,926,486,0.5248380129589633,0
4005,CS021515000169,6212,3260,0.5247907276239536,0
6491,CS037415000110,1644,862,0.524330900243309,0
4418,CS024415000146,1395,731,0.5240143369175627,0
6677,CS038415000241,813,426,0.5239852398523985,0
4193,CS023215000009,776,406,0.5231958762886598,0
4590,CS025415000155,440,230,0.5227272727272727,0
1749,CS008515000133,2630,1374,0.5224334600760456,0
4147,CS022515000119,3551,1852,0.5215432272599267,0
3998,CS021515000101,6402,3338,0.5213995626366761,0
3938,CS021414000047,872,453,0.5194954128440367,0
3628,CS019414000047,2543,1318,0.5182854895792371,0
3798,CS020414000031,2276,1179,0.5180140597539543,0
4518,CS025215000006,2989,1548,0.5178989628638341,0
723,CS003513000104,798,413,0.5175438596491229,0
6370,CS035515000053,1095,566,0.5168949771689497,0
5196,CS028814000006,1962,1014,0.5168195718654435,0
5033,CS028214000018,2648,1368,0.5166163141993958,0
2411,CS012415000145,3458,1782,0.5153267784846732,0
480,CS002514000153,1235,636,0.5149797570850202,0
6972,CS040414000077,5347,2752,0.5146811296053861,0
4011,CS021515000211,5184,2668,0.5146604938271605,0
670,CS003415000165,1870,962,0.5144385026737968,0
2,CS001205000004,850,436,0.5129411764705882,0
5488,CS030512000102,402,205,0.5099502487562189,0
3213,CS017315000009,1200,611,0.5091666666666667,0
1327,CS006411000036,1489,758,0.5090664875755541,0
4842,CS026515000200,5069,2580,0.5089761294140857,0
6758,CS039204000003,1006,511,0.5079522862823062,0
3827,CS020415000173,1764,896,0.5079365079365079,0
7090,CS040815000009,1902,964,0.5068349106203995,0
1671,CS008414000063,1914,970,0.5067920585161965,0
4122,CS022513000035,928,470,0.5064655172413793,0
5491,CS030512000166,664,336,0.5060240963855421,0
4734,CS026414000079,2128,1076,0.5056390977443609,0
4656,CS025515000082,669,338,0.5052316890881914,0
3664,CS019415000210,2884,1457,0.5052011095700416,0
4835,CS026515000132,2528,1276,0.504746835443038,0
2569,CS013415000064,2552,1288,0.5047021943573667,0
2908,CS015415000149,1360,683,0.5022058823529412,0
5369,CS029605000004,1741,874,0.5020103388856979,0
99,CS001415000037,670,336,0.5014925373134328,0
5823,CS032415000131,1959,982,0.5012761613067892,0
1856,CS009414000109,6073,3034,0.4995883418409353,0
6198,CS034515000158,933,466,0.4994640943193998,0
3426,CS018415000040,2440,1218,0.49918032786885247,0
6676,CS038415000233,5659,2822,0.4986746775048595,0
1949,CS009515000117,558,278,0.4982078853046595,0
4070,CS022414000042,534,266,0.49812734082397003,0
5094,CS028415000135,850,423,0.4976470588235294,0
5700,CS031515000073,1098,546,0.4972677595628415,0
2112,CS010515000105,2416,1201,0.49710264900662254,0
2314,CS011615000069,463,230,0.49676025917926564,0
5131,CS028514000008,580,288,0.496551724137931,0
4796,CS026513000087,496,246,0.4959677419354839,0
5158,CS028515000128,3020,1496,0.495364238410596,0
4820,CS026514000086,1435,710,0.49477351916376305,0
6967,CS040414000058,4394,2163,0.49226217569412833,0
6502,CS037415000204,2149,1057,0.49185667752442996,0
2560,CS013415000012,3594,1767,0.49165275459098495,0
1822,CS009315000143,936,460,0.49145299145299143,0
2437,CS012513000141,346,170,0.4913294797687861,0
1436,CS006515000175,1901,934,0.49132035770647026,0
4517,CS025215000003,2331,1143,0.49034749034749037,0
7053,CS040515000089,5368,2629,0.48975409836065575,0
5642,CS031415000231,3039,1488,0.48963474827245806,0
4137,CS022514000068,834,408,0.4892086330935252,0
389,CS002415000051,2731,1336,0.48919809593555474,0
5168,CS028515000191,2781,1360,0.48903272204243076,0
84,CS001414000126,2037,996,0.4889543446244477,0
6594,CS038215000021,2613,1276,0.48832759280520477,0
2674,CS014214000023,4946,2413,0.48786898503841486,0
583,CS003215000091,366,178,0.48633879781420764,0
5969,CS033415000146,3086,1500,0.4860661049902787,0
3416,CS018414000075,1179,573,0.4860050890585242,0
1359,CS006415000060,1868,906,0.48501070663811563,0
4029,CS021613000069,794,384,0.4836272040302267,0
3144,CS016515000125,2222,1074,0.48334833483348333,0
5663,CS031513000035,1762,849,0.481838819523269,0
3408,CS018414000024,3073,1478,0.4809632281158477,0
3762,CS020315000106,1348,648,0.4807121661721068,0
1558,CS007612000090,568,273,0.48063380281690143,0
4049,CS021615000133,1598,767,0.4799749687108886,0
1994,CS010315000109,396,190,0.4797979797979798,0
6720,CS038515000127,833,399,0.4789915966386555,0
3349,CS017515000181,998,478,0.4789579158316633,0
3291,CS017512000138,418,200,0.4784688995215311,0
4608,CS025415000265,1408,673,0.47798295454545453,0
5943,CS033414000006,4128,1973,0.47795542635658916,0
1069,CS004515000210,498,238,0.4779116465863454,0
2609,CS013513000043,914,436,0.47702407002188185,0
3643,CS019415000017,1044,498,0.47701149425287354,0
1881,CS009415000156,1774,844,0.47576099210823,0
1351,CS006414000132,1872,890,0.4754273504273504,0
1874,CS009415000117,5131,2437,0.47495614889885013,0
1474,CS007411000018,386,183,0.4740932642487047,0
4906,CS027414000042,1562,739,0.4731113956466069,0
3077,CS016415000114,1739,821,0.47211040828062106,0
3835,CS020415000250,3582,1688,0.4712451144611949,0
4025,CS021613000030,654,308,0.4709480122324159,0
6304,CS035415000099,3092,1456,0.47089262613195343,0
4444,CS024513000088,1974,929,0.4706180344478217,0
6834,CS039414000084,3992,1875,0.46968937875751504,0
294,CS002214000026,679,318,0.4683357879234168,0
3253,CS017414000043,2560,1198,0.46796875,0
6140,CS034415000196,2988,1398,0.4678714859437751,0
3716,CS019515000163,5513,2572,0.4665336477417014,0
3377,CS018214000015,4725,2204,0.46645502645502646,0
5365,CS029515000188,4482,2087,0.465640339134315,0
4297,CS023515000039,2797,1301,0.46514122273864855,0
6706,CS038514000067,788,366,0.46446700507614214,0
7003,CS040415000252,1862,864,0.4640171858216971,0
3142,CS016515000109,654,303,0.463302752293578,0
2208,CS011415000097,2366,1096,0.463229078613694,0
4719,CS026413000132,1190,550,0.46218487394957986,0
2214,CS011415000157,2199,1014,0.461118690313779,0
4520,CS025215000014,1921,885,0.46069755335762624,0
1218,CS005415000097,2856,1314,0.46008403361344535,0
2144,CS011314000044,300,138,0.46,0
2020,CS010414000016,1324,609,0.45996978851963743,0
5717,CS031605000007,3003,1379,0.4592074592074592,0
3123,CS016514000043,1022,469,0.4589041095890411,0
7027,CS040513000128,624,286,0.4583333333333333,0
6898,CS039515000204,2431,1114,0.45824763471822294,0
2137,CS011215000001,644,295,0.4580745341614907,0
2547,CS013414000014,4811,2203,0.45790895863645814,0
1215,CS005415000066,1854,848,0.45738942826321466,0
4994,CS027515000074,1637,748,0.45693341478313987,0
6882,CS039514000073,2554,1167,0.45693030540328894,0
5575,CS031314000033,460,210,0.45652173913043476,0
7045,CS040514000097,496,226,0.45564516129032256,0
4145,CS022515000113,3494,1587,0.45420721236405265,0
5455,CS030415000107,811,368,0.45376078914919854,0
1925,CS009514000046,408,185,0.4534313725490196,0
3386,CS018215000057,400,181,0.4525,0
2958,CS015515000058,2118,958,0.4523135033050047,0
2594,CS013415000226,5594,2530,0.4522702895959957,0
1422,CS006515000072,1442,652,0.4521497919556172,0
7055,CS040515000096,2740,1238,0.45182481751824816,0
6830,CS039414000048,2698,1218,0.4514455151964418,0
6210,CS034605000004,3741,1688,0.4512162523389468,0
5435,CS030414000089,3617,1631,0.4509261819187172,0
4573,CS025415000029,4263,1921,0.45062162796152944,0
4584,CS025415000110,2184,983,0.4500915750915751,0
3702,CS019515000017,2177,979,0.4497014239779513,0
2286,CS011515000085,530,238,0.4490566037735849,0
3226,CS017411000009,844,379,0.4490521327014218,0
815,CS004214000004,960,431,0.44895833333333335,0
5940,CS033413000243,816,366,0.4485294117647059,0
754,CS003515000005,1436,643,0.4477715877437326,0
5810,CS032414000114,3054,1367,0.4476096922069417,0
4114,CS022512000110,706,316,0.4475920679886686,0
6375,CS035515000107,376,168,0.44680851063829785,0
6591,CS038214000017,1488,664,0.44623655913978494,0
3983,CS021514000043,2389,1066,0.4462118041021348,0
2741,CS014415000032,2568,1144,0.4454828660436137,0
2518,CS013304000008,3072,1368,0.4453125,0
1790,CS009214000003,2798,1245,0.44496068620443174,0
6309,CS035415000157,2295,1021,0.444880174291939,0
3255,CS017414000056,2358,1049,0.4448685326547922,0
2583,CS013415000159,1984,882,0.44455645161290325,0
6385,CS035515000182,491,218,0.4439918533604888,0
6802,CS039315000108,938,416,0.44349680170575695,0
4932,CS027415000053,1711,758,0.4430157802454705,0
2225,CS011415000195,2385,1056,0.4427672955974843,0
749,CS003514000164,1188,526,0.44276094276094274,0
6047,CS033515000178,2398,1059,0.4416180150125104,0
1903,CS009513000027,2262,998,0.4412024756852343,0
4036,CS021614000038,1288,568,0.4409937888198758,0
2834,CS014815000005,1175,518,0.4408510638297872,0
4739,CS026414000107,3148,1385,0.43996188055908514,0
5096,CS028415000161,5148,2262,0.4393939393939394,0
2425,CS012512000038,1378,605,0.4390420899854862,0
2198,CS011415000006,1870,820,0.4385026737967914,0
1934,CS009515000018,814,356,0.43734643734643736,0
5833,CS032415000202,2015,880,0.43672456575682383,0
4522,CS025215000060,1571,686,0.43666454487587525,0
7061,CS040515000214,3619,1577,0.43575573362807407,0
5985,CS033415000266,4376,1903,0.43487202925045704,0
4869,CS027211000012,536,233,0.43470149253731344,0
6915,CS040211000014,536,233,0.43470149253731344,0
4128,CS022513000141,576,250,0.4340277777777778,0
2290,CS011515000111,1457,631,0.43308167467398767,0
2450,CS012514000038,758,328,0.43271767810026385,0
5807,CS032414000107,2463,1065,0.43239951278928135,0
1291,CS005605000009,1183,511,0.4319526627218935,0
5568,CS031215000010,1068,461,0.43164794007490637,0
3552,CS019214000026,2333,1005,0.430775825117874,0
3594,CS019411000049,1282,551,0.4297971918876755,0
5741,CS032215000028,2346,1008,0.4296675191815857,0
5090,CS028415000072,2309,989,0.42832394976180166,0
4146,CS022515000115,3965,1698,0.4282471626733922,0
2510,CS013215000006,2763,1178,0.42634817227651106,0
5971,CS033415000162,1610,686,0.4260869565217391,0
1862,CS009415000024,1510,642,0.4251655629139073,0
3826,CS020415000167,7899,3356,0.42486390682364855,0
6554,CS037515000053,1227,520,0.42379788101059496,0
2904,CS015415000120,2884,1222,0.4237170596393897,0
5085,CS028415000015,4612,1953,0.42346053772766695,0
5702,CS031515000092,1744,738,0.4231651376146789,0
6665,CS038415000117,3884,1643,0.4230175077239959,0
4986,CS027515000009,2276,961,0.422231985940246,0
5344,CS029515000010,1573,663,0.4214876033057851,0
4410,CS024415000048,2550,1074,0.4211764705882353,0
1270,CS005515000082,2940,1238,0.42108843537414964,0
5767,CS032411000012,619,260,0.420032310177706,0
5733,CS032212000017,553,232,0.41952983725135623,0
2197,CS011415000005,2061,862,0.41824357108199905,0
2393,CS012415000038,6709,2803,0.41779698911909374,0
957,CS004415000150,4074,1702,0.4177712322042219,0
4600,CS025415000221,2897,1210,0.41767345529858474,0
4041,CS021615000042,1787,746,0.4174594292109681,0
2995,CS015815000013,3504,1460,0.4166666666666667,0
4996,CS027515000082,4124,1715,0.41585838991270613,0
6307,CS035415000141,2224,924,0.4154676258992806,0
5710,CS031515000138,2229,924,0.414535666218035,0
6068,CS034113000002,1496,620,0.4144385026737968,0
1785,CS009205000002,2307,956,0.4143909839618552,0
117,CS001415000265,1511,626,0.414295168762409,0
1226,CS005415000205,2328,962,0.41323024054982815,0
4905,CS027414000036,1595,659,0.413166144200627,0
2555,CS013414000137,2164,894,0.41312384473197783,0
1793,CS009215000021,3023,1248,0.41283493218656964,0
502,CS002515000166,444,183,0.41216216216216217,0
1696,CS008415000213,1776,732,0.41216216216216217,0
5075,CS028414000040,2012,829,0.4120278330019881,0
4931,CS027415000052,2472,1017,0.41140776699029125,0
6485,CS037415000088,2344,964,0.4112627986348123,0
3054,CS016414000039,2106,866,0.41120607787274455,0
2552,CS013414000081,3645,1498,0.41097393689986284,0
1073,CS004515000262,1626,668,0.4108241082410824,0
1526,CS007514000056,8223,3378,0.4107989784750091,0
5251,CS029414000035,3250,1334,0.4104615384615385,0
4469,CS024515000008,654,268,0.40978593272171254,0
3898,CS020515000204,781,320,0.40973111395646605,0
5812,CS032415000002,1885,771,0.4090185676392573,0
2947,CS015514000043,546,223,0.4084249084249084,0
4767,CS026415000242,6797,2776,0.4084154774165073,0
3296,CS017513000015,578,236,0.4083044982698962,0
6204,CS034515000183,816,333,0.40808823529411764,0
6298,CS035415000037,3723,1519,0.4080042976094547,0
5878,CS032515000101,4365,1778,0.40733104238258877,0
2086,CS010513000198,1688,687,0.40699052132701424,0
2809,CS014515000067,2733,1112,0.406878887669228,0
2401,CS012415000087,2193,892,0.4067487460100319,0
826,CS004215000038,1344,546,0.40625,0
1784,CS009204000001,2967,1205,0.40613414223120997,0
6482,CS037415000047,6377,2586,0.40551983691390936,0
3572,CS019314000071,2685,1085,0.40409683426443205,0
1087,CS004515000455,516,208,0.40310077519379844,0
4435,CS024512000078,536,216,0.40298507462686567,0
2531,CS013411000038,2080,838,0.4028846153846154,0
6843,CS039415000089,4370,1760,0.40274599542334094,0
7062,CS040515000225,10013,4032,0.4026765205233197,0
3528,CS018605000009,971,390,0.4016477857878476,0
4427,CS024415000256,4470,1791,0.4006711409395973,0
5803,CS032414000072,8660,3466,0.4002309468822171,0
3265,CS017415000033,2500,1000,0.4,0
1592,CS007615000115,3838,1534,0.3996873371547681,0
3137,CS016515000072,1524,609,0.39960629921259844,0
7077,CS040615000043,458,183,0.39956331877729256,0
5872,CS032515000021,1865,744,0.3989276139410188,0
6698,CS038513000159,408,162,0.39705882352941174,0
2183,CS011414000022,3265,1291,0.39540581929555896,0
6722,CS038515000133,498,196,0.39357429718875503,0
4117,CS022512000135,3146,1238,0.39351557533375714,0
1794,CS009215000025,1778,698,0.3925759280089989,0
4750,CS026415000100,4703,1846,0.3925154156921114,0
4242,CS023415000217,1470,576,0.39183673469387753,0
5492,CS030513000046,1335,523,0.39176029962546816,0
2077,CS010513000084,728,285,0.3914835164835165,0
4407,CS024415000040,2914,1139,0.3908716540837337,0
5964,CS033415000085,2986,1164,0.3898191560616209,0
1533,CS007515000053,2907,1133,0.3897488820089439,0
6568,CS037515000148,5038,1960,0.389043271139341,0
4307,CS023515000150,2266,881,0.38879082082965577,0
96,CS001415000015,1328,516,0.3885542168674699,0
3457,CS018512000020,842,326,0.38717339667458434,0
3417,CS018414000077,1794,694,0.38684503901895206,0
4173,CS022615000073,1376,532,0.3866279069767442,0
2994,CS015814000001,1506,581,0.3857901726427623,0
5948,CS033414000053,2185,842,0.3853546910755149,0
1000,CS004415000479,623,240,0.3852327447833066,0
2032,CS010415000017,4153,1598,0.38478208523958585,0
4261,CS023512000131,598,230,0.38461538461538464,0
2392,CS012415000030,3037,1168,0.38459005597629237,0
6786,CS039314000036,531,204,0.384180790960452,0
506,CS002515000220,882,338,0.3832199546485261,0
4935,CS027415000081,2750,1052,0.3825454545454545,0
6846,CS039415000130,1325,506,0.3818867924528302,0
5445,CS030415000029,2653,1012,0.38145495665284584,0
3919,CS020814000010,1270,483,0.38031496062992126,0
1998,CS010411000020,1733,658,0.37968840161569534,0
3446,CS018415000209,1583,601,0.37965887555274797,0
5250,CS029414000029,791,300,0.37926675094816686,0
2227,CS011415000253,1612,611,0.3790322580645161,0
1848,CS009414000041,3674,1392,0.3788786064235166,0
1129,CS005214000025,1964,744,0.3788187372708758,0
1563,CS007613000039,1122,425,0.3787878787878788,0
6857,CS039512000154,880,333,0.3784090909090909,0
2655,CS013615000015,2308,871,0.37738301559792026,0
5639,CS031415000222,4401,1660,0.37718700295387414,0
5821,CS032415000120,3458,1304,0.37709658762290343,0
2348,CS012305000001,2196,828,0.3770491803278688,0
1434,CS006515000150,7770,2926,0.37657657657657656,0
2394,CS012415000043,2120,798,0.37641509433962267,0
3056,CS016414000054,1031,388,0.3763336566440349,0
4256,CS023512000023,1134,426,0.37566137566137564,0
4655,CS025515000065,6422,2409,0.3751167860479601,0
3775,CS020412000048,1460,546,0.37397260273972605,0
6840,CS039415000041,5944,2220,0.373485868102288,0
1394,CS006513000087,450,168,0.37333333333333335,0
2961,CS015515000079,1707,636,0.37258347978910367,0
6382,CS035515000170,1694,631,0.3724911452184179,0
3059,CS016414000100,2160,802,0.3712962962962963,0
6541,CS037514000016,723,268,0.3706777316735823,0
4936,CS027415000082,2579,953,0.36952307095773557,0
2719,CS014414000001,2512,928,0.36942675159235666,0
5628,CS031415000096,4001,1478,0.369407648087978,0
2608,CS013513000038,834,308,0.36930455635491605,0
7032,CS040514000003,3648,1346,0.36896929824561403,0
6136,CS034415000173,5731,2112,0.3685220729366603,0
2418,CS012415000211,1497,551,0.3680694722778891,0
1310,CS006215000040,1039,382,0.36766121270452357,0
2587,CS013415000180,7559,2778,0.3675089297526128,0
2808,CS014515000063,1245,456,0.36626506024096384,0
5901,CS032615000129,1278,468,0.36619718309859156,0
2226,CS011415000219,978,358,0.3660531697341513,0
2913,CS015415000188,2782,1018,0.3659237958303379,0
6209,CS034604000001,1126,412,0.36589698046181174,0
4217,CS023414000088,4208,1538,0.36549429657794674,0
4368,CS024314000001,405,148,0.3654320987654321,0
3379,CS018214000022,1728,631,0.36516203703703703,0
3958,CS021512000010,1222,446,0.3649754500818331,0
4347,CS024212000026,1234,450,0.3646677471636953,0
6573,CS037515000196,1044,380,0.36398467432950193,0
5394,CS030214000008,5302,1929,0.36382497170878914,0
4110,CS022512000070,1268,461,0.3635646687697161,0
5060,CS028411000055,1720,625,0.3633720930232558,0
2577,CS013415000132,2356,854,0.3624787775891341,0
3280,CS017415000223,2844,1030,0.3621659634317862,0
3638,CS019414000113,1044,378,0.3620689655172414,0
1499,CS007511000016,3092,1118,0.3615782664941785,0
3542,CS019212000041,653,236,0.3614088820826952,0
2033,CS010415000034,3670,1326,0.36130790190735695,0
2910,CS015415000174,2771,1001,0.3612414290869722,0
1586,CS007615000070,1041,376,0.3611911623439001,0
561,CS002815000012,1715,619,0.360932944606414,0
5077,CS028414000057,1753,632,0.3605248146035368,0
3742,CS020214000001,3636,1309,0.36001100110011003,0
4556,CS025414000016,6807,2447,0.3594828852651682,0
3750,CS020215000038,969,348,0.3591331269349845,0
5570,CS031215000023,1676,601,0.3585918854415274,0
5636,CS031415000180,1877,673,0.3585508790623335,0
5385,CS029815000018,1312,469,0.35746951219512196,0
3276,CS017415000187,4988,1780,0.3568564554931836,0
770,CS003515000195,3828,1365,0.3565830721003135,0
3315,CS017513000190,668,238,0.3562874251497006,0
3800,CS020414000037,3055,1088,0.35613747954173486,0
4452,CS024513000177,684,243,0.35526315789473684,0
6242,CS035215000014,1354,481,0.3552437223042836,0
2551,CS013414000079,3244,1152,0.35511713933415534,0
2463,CS012515000078,2358,837,0.3549618320610687,0
6201,CS034515000173,7160,2538,0.35446927374301673,0
5284,CS029415000144,1079,382,0.3540315106580167,0
1534,CS007515000083,4559,1614,0.3540250054836587,0
2359,CS012411000020,368,130,0.3532608695652174,0
3497,CS018515000021,2290,807,0.35240174672489083,0
6832,CS039414000052,6324,2227,0.3521505376344086,0
1430,CS006515000109,3906,1374,0.35176651305683565,0
5076,CS028414000049,3415,1200,0.3513909224011713,0
3968,CS021512000154,693,243,0.35064935064935066,0
3633,CS019414000084,1263,442,0.3499604117181314,0
5032,CS028214000013,4576,1600,0.34965034965034963,0
4959,CS027512000137,1190,416,0.3495798319327731,0
5926,CS033411000008,2783,972,0.3492633848365074,0
2622,CS013514000022,1135,396,0.34889867841409694,0
6081,CS034214000029,2188,763,0.3487202925045704,0
5253,CS029414000050,7133,2486,0.3485209589233142,0
6423,CS037304000003,1395,486,0.34838709677419355,0
6567,CS037515000144,1608,560,0.3482587064676617,0
4923,CS027415000025,962,335,0.3482328482328482,0
4571,CS025415000022,5124,1784,0.3481654957064793,0
5750,CS032314000002,2174,756,0.34774609015639374,0
2404,CS012415000100,1670,580,0.3473053892215569,0
3136,CS016515000071,3473,1206,0.34725021595162686,0
6886,CS039515000040,3596,1248,0.3470522803114572,0
5097,CS028415000181,3465,1199,0.346031746031746,0
4165,CS022614000007,2864,991,0.3460195530726257,0
4991,CS027515000056,1948,674,0.3459958932238193,0
5462,CS030415000197,1156,398,0.34429065743944637,0
3836,CS020415000254,2757,949,0.3442147261516141,0
949,CS004415000082,3917,1346,0.3436303293336737,0
4229,CS023415000081,2278,782,0.34328358208955223,0
